time,latitude,longitude,depth [km],magnitude,magnitude_type,region_name,felt
2026-06-15T18:22:50Z,-22.00, -68.78, 120.3, 2.6,MLv,54.62 km al N de Calama,f
2026-06-21T01:07:58Z,-20.06, -69.19,  94.1, 2.5,MLv,50.55 km al N de Pica,f
2026-06-17T22:29:16Z,-33.26, -72.00,  30.5, 2.5,MLv,37.65 km al NO de El Tabo,f
2026-06-17T22:58:11Z,-21.35, -68.64, 154.9, 2.8,MLv,42.78 km al O de Ollagüe,f
2026-06-15T22:26:55Z,-33.55, -72.01,  26.0, 3.2,MLv,33.21 km al O de El Tabo,f
2026-06-18T00:44:43Z,-34.45, -70.60, 102.6, 3.1,MLv,33.49 km al SE de Rancagua,f
2026-06-21T02:02:34Z,-31.81, -71.51,  37.3, 2.6,MLv,11.05 km al N de Los Vilos,f
2026-06-21T03:09:02Z,-21.14, -68.63, 129.2, 2.7,MLv,35.5 km al S de Mina Collahuasi,f
2026-06-16T00:21:40Z,-34.66, -71.02,  88.8, 3.2,MLv,9.23 km al SO de San Fernando,f
2026-06-21T04:50:33Z,-32.55, -71.81,  24.1, 2.7,MLv,36.17 km al NO de Quintero,f
2026-06-18T03:59:13Z,-38.19, -74.12,  44.1, 2.9,MLv,57.65 km al O de Tirúa,f
2026-06-18T04:23:16Z,-22.12, -68.79,  94.4, 2.7,MLv,40.91 km al N de Calama,f
2026-06-21T05:59:51Z,-21.27, -68.83, 123.8, 2.9,MLv,52.11 km al S de Mina Collahuasi,f
2026-06-16T02:05:59Z,-22.38, -68.78, 101.6, 2.7,MLv,18.61 km al NE de Calama,f
2026-06-21T07:07:06Z,-23.03, -66.88, 283.9, 3.4,MLv,121.12 km al NE de Socaire,f
2026-06-21T08:17:52Z,-22.40, -68.63, 117.2, 3.1,MLv,31.27 km al E de Calama,f
2026-06-21T09:26:55Z,-32.26, -71.75,  21.6, 2.8,MLv,25.39 km al SO de Pichidangui,f
2026-06-18T04:39:35Z,-29.05, -71.71,  39.0, 3.7,MLv,31.86 km al NO de Punta de Choros,f
2026-06-18T05:44:15Z,-18.59, -69.77, 108.7, 2.6,MLv,48.92 km al SO de Putre,f
2026-06-18T06:18:36Z,-28.78, -71.42,  30.1, 2.6,MLv,40.37 km al SO de Huasco,f
2026-06-18T09:21:05Z,-27.15, -70.01,  20.1, 2.8,MLv,40.15 km al NE de Copiapó,f
2026-06-16T03:54:17Z,-23.69, -69.04,  68.3, 3.0,MLv,64.47 km al N de Mina La Escondida,f
2026-06-18T11:06:44Z,-23.61, -67.22, 216.3, 2.9,MLv,68.36 km al E de Socaire,f
2026-06-21T09:50:57Z,-24.83, -70.99,  13.5, 3.0,MLv,56.88 km al O de Paposo,f
2026-06-21T10:15:01Z,-20.99, -68.66, 137.7, 2.5,MLv,18.07 km al S de Mina Collahuasi,f
2026-06-16T07:06:42Z,-21.74, -68.62, 122.0, 2.5,MLv,69.14 km al SO de Ollagüe,f
2026-06-21T10:35:59Z,-21.16, -68.90, 123.5, 2.7,MLv,44.76 km al SO de Mina Collahuasi,f
2026-06-18T12:06:23Z,-21.26, -68.49, 202.3, 3.6,MLv,25.03 km al O de Ollagüe,f
2026-06-18T12:29:46Z,-29.29, -71.23,  53.6, 2.6,MLv,23.47 km al E de Punta de Choros,f
2026-06-16T07:26:56Z,-29.41, -70.83,  65.2, 2.6,MLv,37.85 km al E de La Higuera,f
2026-06-18T15:26:57Z,-24.07, -67.32, 209.4, 3.0,MLv,78.22 km al SE de Socaire,f
2026-06-18T16:04:22Z,-32.07, -71.64,  32.7, 2.7,MLv,13.13 km al NO de Pichidangui,f
2026-06-21T11:30:14Z,-21.48, -68.59, 154.3, 2.8,MLv,44.96 km al SO de Ollagüe,f
2026-06-21T11:57:26Z,-21.67, -68.63, 135.6, 2.6,MLv,63.27 km al SO de Ollagüe,f
2026-06-16T09:51:58Z,-21.25, -68.61, 135.9, 2.8,MLv,37.39 km al O de Ollagüe,f
2026-06-21T14:52:37Z,-29.24, -71.31,  50.2, 3.1,MLv,15.25 km al E de Punta de Choros,f
2026-06-21T16:08:15Z,-21.09, -69.00, 104.3, 2.5,MLv,46.55 km al SO de Mina Collahuasi,f
2026-06-18T17:46:39Z,-23.99, -67.42, 217.3, 3.2,MLv,65.46 km al SE de Socaire,f
2026-06-18T18:59:03Z,-17.99, -69.81, 115.3, 3.1,MLv,34.67 km al NO de Putre,f
2026-06-16T10:03:53Z,-22.42, -68.77, 112.9, 3.3,M,17.53 km al E de Calama,f
2026-06-19T05:41:45Z,-24.12, -67.71, 257.8, 3.0,MLv,61.99 km al S de Socaire,f
2026-06-21T19:54:43Z,-21.37, -70.21,  51.4, 3.2,MLv,62.57 km al S de Patache,f
2026-06-16T10:34:52Z,-22.24, -68.82, 106.0, 3.0,MLv,28.27 km al NE de Calama,f
2026-06-21T20:20:20Z,-22.34, -68.85, 106.9, 2.7,MLv,16.35 km al NE de Calama,f
2026-06-19T11:49:34Z,-20.92, -69.17, 108.6, 2.5,MLv,50.66 km al S de Pica,f
2026-06-21T23:03:05Z,-20.76, -68.02, 175.1, 2.7,MLv,57.46 km al NE de Ollagüe,f
2026-06-16T10:54:12Z,-21.97, -68.67, 123.2, 2.6,MLv,61.98 km al NE de Calama,f
2026-06-21T23:14:42Z,-20.57, -68.97, 115.6, 3.0,MLv,38.68 km al E de Pica,f
2026-06-19T13:39:20Z,-30.78, -71.30,  64.0, 3.7,MLv,6.86 km al NO de Punitaqui,f
2026-06-16T11:02:17Z,-21.14, -68.70, 117.3, 3.1,MLv,35.0 km al S de Mina Collahuasi,f
2026-06-19T14:03:55Z,-23.32, -67.58, 238.8, 2.9,MLv,43.64 km al NE de Socaire,f
2026-06-21T23:29:23Z,-22.88, -66.95, 213.2, 2.8,MLv,124.15 km al NE de Socaire,f
2026-06-16T14:18:36Z,-23.00, -68.37, 114.0, 2.8,MLv,19.57 km al SO de San Pedro de Atacama,f
2026-06-22T00:49:30Z,-21.54, -68.53, 134.4, 2.6,MLv,45.51 km al SO de Ollagüe,f
2026-06-22T01:27:18Z,-22.39, -67.82, 212.0, 3.1,MLv,70.07 km al NE de San Pedro de Atacama,f
2026-06-16T17:38:43Z,-19.70, -69.37,  95.9, 2.8,MLv,43.05 km al S de Camiña,f
2026-06-22T01:56:35Z,-29.93, -71.45,  45.0, 3.4,MLv,19.17 km al O de La Serena,f
2026-06-19T16:00:01Z,-23.04, -67.03, 235.8, 3.4,MLv,107.49 km al NE de Socaire,f
2026-06-22T02:31:36Z,-18.16, -69.84, 131.2, 3.0,MLv,29.68 km al O de Putre,f
2026-06-19T22:55:24Z,-28.74, -71.39,  27.4, 2.7,MLv,34.5 km al SO de Huasco,f
2026-06-16T20:58:21Z,-30.75, -71.78,  24.8, 2.5,MLv,13.68 km al SO de Parque Fray Jorge,f
2026-06-19T23:07:36Z,-24.16, -68.82,  93.6, 3.6,MLv,26.73 km al NE de Mina La Escondida,f
2026-06-22T04:23:11Z,-20.03, -70.40,  26.9, 2.8,MLv,33.06 km al NO de Iquique,f
2026-06-16T21:01:20Z,-30.75, -71.77,  24.4, 2.5,MLv,13.07 km al SO de Parque Fray Jorge,f
2026-06-22T05:30:42Z,-21.63, -68.79, 102.7, 4.4,MLv,72.12 km al SO de Ollagüe,f
2026-06-22T06:04:00Z,-24.10, -69.15,  87.4, 2.8,MLv,21.25 km al NO de Mina La Escondida,f
2026-06-20T01:32:07Z,-32.96, -70.80,  79.8, 4.1,MLv,23.47 km al SO de Los Andes,t
2026-06-20T07:07:35Z,-23.86, -67.32, 237.5, 3.1,MLv,65.22 km al SE de Socaire,f
2026-06-16T23:53:29Z,-29.57, -71.49,  14.9, 2.6,MLv,28.8 km al O de La Higuera,f
2026-06-20T10:28:57Z,-21.86, -68.60, 136.2, 2.5,MLv,75.89 km al NE de Calama,f
2026-06-22T07:46:37Z,-22.08, -68.68, 120.0, 2.6,MLv,50.36 km al NE de Calama,f
2026-06-22T08:43:15Z,-23.11, -68.88,  93.9, 3.2,MLv,50.76 km al SE de Sierra Gorda,f
2026-06-17T01:05:13Z,-21.46, -68.61, 101.8, 2.6,MLv,44.85 km al SO de Ollagüe,f
2026-06-22T10:59:43Z,-32.14, -71.83,  27.3, 2.6,MLv,28.37 km al O de Pichidangui,f
2026-06-20T10:56:21Z,-18.97, -70.75,  28.6, 2.7,MLv,63.68 km al O de Cuya,f
2026-06-17T02:53:00Z,-30.76, -71.89,  26.1, 2.7,MLv,22.46 km al SO de Parque Fray Jorge,f
2026-06-20T11:59:26Z,-21.15, -68.81, 132.9, 2.5,MLv,39.46 km al SO de Mina Collahuasi,f
2026-06-20T15:42:16Z,-31.96, -71.46,  40.6, 2.7,MLv,7.35 km al SE de Los Vilos,f
2026-06-22T12:00:55Z,-23.92, -70.50,  48.0, 3.5,MLv,32.27 km al S de Antofagasta,t
2026-06-17T05:45:54Z,-21.70, -69.79,  65.0, 3.2,MLv,26.65 km al O de Quillagua,f
2026-06-20T15:56:02Z,-22.65, -68.84,  93.8, 2.7,MLv,21.68 km al SE de Calama,f
2026-06-22T16:20:04Z,-39.16, -74.97,  13.0, 3.4,MLv,155.71 km al O de Toltén,f
2026-06-17T12:04:08Z,-24.06, -67.16, 174.3, 2.7,MLv,87.09 km al O de San Antonio de los Cobres,f
2026-06-22T16:44:38Z,-32.57, -71.44,  48.8, 2.9,MLv,23.63 km al SO de La Ligua,f
2026-06-20T17:45:46Z,-24.22, -67.21, 166.2, 3.5,MLv,90.44 km al O de San Antonio de los Cobres,f
2026-06-20T19:45:24Z,-35.14, -71.12,  91.9, 4.3,Mw,20.78 km al SE de Curicó,t
2026-06-17T13:13:13Z,-20.86, -69.06, 106.2, 2.7,MLv,42.24 km al O de Mina Collahuasi,f
2026-06-20T20:59:12Z,-21.08, -69.06, 116.0, 3.2,MLv,50.77 km al SO de Mina Collahuasi,f
2026-06-22T18:32:15Z,-21.79, -67.72, 227.2, 2.7,MLv,83.74 km al SE de Ollagüe,f
2026-06-22T19:12:09Z,-21.88, -68.60, 132.9, 2.6,MLv,74.12 km al NE de Calama,f
2026-06-17T19:35:43Z,-21.25, -68.74, 137.4, 3.3,MLv,48.41 km al S de Mina Collahuasi,f
2026-06-22T20:30:56Z,-21.58, -68.71, 131.4, 4.0,MLv,61.53 km al SO de Ollagüe,f
2026-06-20T21:45:24Z,-27.96, -71.59,  20.8, 2.9,MLv,45.46 km al O de Carrizal Bajo,f
2026-06-20T23:03:55Z,-19.90, -70.08,  54.1, 2.7,MLv,35.68 km al N de Iquique,f
2026-06-22T20:45:12Z,-20.51, -68.97, 109.1, 3.0,MLv,38.04 km al E de Pica,f
2026-06-17T21:15:52Z,-21.01, -69.01, 118.1, 2.7,MLv,42.39 km al SO de Mina Collahuasi,f
2026-06-22T22:26:53Z,-23.30, -67.26, 257.5, 3.2,MLv,72.35 km al NE de Socaire,f
2026-06-21T04:08:57Z,-21.69, -69.00,  98.1, 2.5,MLv,55.13 km al E de Quillagua,f
2026-06-21T05:25:45Z,-21.78, -68.72, 131.9, 3.1,MLv,78.1 km al SO de Ollagüe,f
2026-06-17T23:21:17Z,-22.34, -68.81, 112.7, 2.8,MLv,18.54 km al NE de Calama,f
2026-06-21T05:58:12Z,-23.43, -70.63,  29.3, 3.1,MLv,34.28 km al NO de Antofagasta,f
2026-06-23T00:33:20Z,-20.55, -69.21,  95.4, 2.7,MLv,13.96 km al SE de Pica,f
2026-06-23T02:20:39Z,-21.44, -68.51, 128.4, 2.5,MLv,36.22 km al SO de Ollagüe,f
2026-06-18T04:16:27Z,-23.95, -66.84, 220.6, 3.7,MLv,61.14 km al NO de San Antonio de los Cobres,f
2026-06-23T03:32:22Z,-21.27, -68.83, 116.9, 2.7,MLv,52.7 km al S de Mina Collahuasi,f
2026-06-21T06:06:15Z,-22.00, -68.61, 120.1, 2.5,MLv,61.51 km al NE de Calama,f
2026-06-21T06:28:33Z,-22.48, -68.78,  94.8, 2.8,MLv,15.69 km al E de Calama,f
2026-06-18T08:22:40Z,-23.16, -68.97,  95.1, 2.6,MLv,47.01 km al SE de Sierra Gorda,f
2026-06-21T07:51:03Z,-31.13, -71.34,  58.2, 2.8,MLv,31.27 km al NE de Canela Baja,f
2026-06-21T09:29:29Z,-21.71, -68.60, 131.3, 2.7,MLv,64.71 km al SO de Ollagüe,f
2026-06-21T09:46:48Z,-21.18, -68.94, 117.2, 2.8,MLv,48.91 km al SO de Mina Collahuasi,f
2026-06-21T09:49:06Z,-22.25, -68.69, 104.8, 3.2,MLv,34.62 km al NE de Calama,f
2026-06-23T04:32:02Z,-28.85, -71.41,  33.1, 2.6,MLv,45.09 km al N de Punta de Choros,f
2026-06-23T08:16:26Z,-21.68, -68.59, 140.4, 2.9,MLv,61.36 km al SO de Ollagüe,f
2026-06-23T16:08:03Z,-22.11, -68.65, 110.0, 2.7,MLv,49.75 km al NE de Calama,f
2026-06-23T18:50:35Z,-19.95, -69.19,  99.9, 3.4,MLv,61.71 km al N de Pica,f
2026-06-23T19:04:51Z,-22.98, -69.81,  51.5, 3.2,MLv,39.01 km al N de Baquedano,f
2026-06-21T10:16:10Z,-28.02, -69.27, 107.4, 2.7,MLv,127.33 km al SE de Copiapó,f
2026-06-18T08:56:37Z,-22.32, -68.53,  95.4, 2.8,MLv,44.73 km al E de Calama,f
2026-06-21T13:02:14Z,-22.02, -68.61, 121.9, 3.0,MLv,59.64 km al NE de Calama,f
2026-06-21T15:26:07Z,-21.49, -68.46, 140.1, 2.5,MLv,36.52 km al SO de Ollagüe,f
2026-06-23T19:28:11Z,-20.17, -69.72,  73.1, 2.5,MLv,11.33 km al NE de Pozo Almonte,f
2026-06-18T14:19:41Z,-30.03, -71.16,  80.7, 2.9,MLv,16.66 km al SE de La Serena,f
2026-06-23T20:33:57Z,-21.35, -69.97,  48.0, 3.0,MLv,57.02 km al NO de Quillagua,f
2026-06-21T16:54:27Z,-32.27, -71.62,  31.1, 2.7,MLv,17.26 km al SO de Pichidangui,f
2026-06-23T21:26:44Z,-21.20, -69.05,  93.8, 4.2,MLv,58.32 km al SO de Mina Collahuasi,f
2026-06-21T19:16:17Z,-31.10, -71.75,  39.9, 3.6,MLv,43.05 km al NO de Canela Baja,f
2026-06-18T16:20:52Z,-29.86, -72.61,  10.0, 2.6,MLv,115.46 km al O de Tongoy,f
2026-06-21T19:38:21Z,-31.08, -71.76,  20.0, 2.5,MLv,45.41 km al NO de Canela Baja,f
2026-06-24T00:42:31Z,-23.08, -67.32, 253.7, 3.1,MLv,80.78 km al NE de Socaire,f
2026-06-18T20:11:19Z,-21.11, -68.46, 137.9, 2.7,MLv,24.91 km al NO de Ollagüe,f
2026-06-24T01:45:02Z,-21.18, -68.55, 120.9, 3.4,MLv,31.55 km al O de Ollagüe,f
2026-06-24T02:21:22Z,-22.34, -68.77,  93.2, 2.6,MLv,22.28 km al NE de Calama,f
2026-06-21T20:05:22Z,-60.03, -62.36,  10.0, 5.1,mb,301.12 km al NO de Base Frei,f
2026-06-21T21:20:54Z,-23.91, -67.04, 222.9, 2.9,MLv,80.93 km al NO de San Antonio de los Cobres,f
2026-06-18T20:17:56Z,-19.45, -68.05, 212.2, 3.1,MLv,64.87 km al E de Colchane,f
2026-06-21T22:24:05Z,-28.93, -71.22,  67.4, 2.5,MLv,42.96 km al NE de Punta de Choros,f
2026-06-24T05:31:32Z,-23.39, -68.74, 112.2, 3.5,MLv,76.13 km al SO de San Pedro de Atacama,f
2026-06-19T00:45:57Z,-23.48, -68.25, 125.5, 2.5,MLv,38.56 km al O de Socaire,f
2026-06-24T10:54:21Z,-33.29, -69.69,  11.9, 2.8,MLv,58.54 km al E de Farellones,f
2026-06-22T07:36:08Z,-22.32, -68.84, 100.7, 2.6,MLv,18.9 km al NE de Calama,f
2026-06-19T01:57:49Z,-24.27, -67.24, 168.0, 3.7,MLv,93.4 km al O de San Antonio de los Cobres,f
2026-06-22T08:34:32Z,-21.27, -68.88, 110.0, 3.4,MLv,54.32 km al SO de Mina Collahuasi,f
2026-06-24T11:44:08Z,-24.17, -67.40, 174.8, 3.0,MLv,81.81 km al SE de Socaire,f
2026-06-24T16:30:59Z,-31.12, -68.91, 186.3, 2.8,MLv,59.58 km al NO de San Juan,f
2026-06-22T13:18:40Z,-22.39, -70.35,  34.9, 4.6,MLv,35.92 km al SO de Tocopilla,t
2026-06-19T04:29:19Z,-26.86, -71.68,  48.3, 2.8,MLv,88.0 km al O de Caldera,f
2026-06-24T18:52:00Z,-20.84, -68.35, 193.6, 2.5,MLv,32.36 km al E de Mina Collahuasi,f
2026-06-22T16:42:48Z,-21.01, -68.75, 145.8, 3.2,MLv,22.56 km al SO de Mina Collahuasi,f
2026-06-19T06:13:05Z,-19.32, -70.29,  75.3, 4.4,Mw,21.57 km al SO de Cuya,t
2026-06-22T16:45:58Z,-32.53, -70.30,  99.0, 2.8,MLv,43.85 km al NE de Los Andes,f
2026-06-24T19:12:22Z,-21.50, -68.60, 135.9, 2.5,MLv,47.37 km al SO de Ollagüe,f
2026-06-24T20:47:01Z,-31.15, -71.65,  30.9, 2.9,MLv,33.36 km al NO de Canela Baja,f
2026-06-19T12:21:04Z,-27.93, -71.49,  22.3, 2.5,MLv,37.41 km al NO de Carrizal Bajo,f
2026-06-24T20:43:31Z,-31.14, -71.65,  28.8, 2.5,MLv,33.87 km al NO de Canela Baja,f
2026-06-22T17:26:10Z,-37.03, -72.22,  68.2, 2.5,MLv,16.68 km al E de Cabrero,f
2026-06-22T18:26:43Z,-22.35, -68.62, 112.9, 2.5,MLv,34.23 km al E de Calama,f
2026-06-24T22:00:35Z,-24.19, -67.32, 189.7, 3.2,MLv,88.18 km al SE de Socaire,f
2026-06-19T18:35:43Z,-24.15, -67.29, 192.1, 3.7,MLv,87.05 km al SE de Socaire,f
2026-06-24T23:29:12Z,-27.94, -71.48,  22.6, 3.0,MLv,36.23 km al NO de Carrizal Bajo,f
2026-06-22T18:44:47Z,-20.82, -69.09, 111.6, 2.8,MLv,44.18 km al SE de Pica,f
2026-06-22T20:56:38Z,-23.96, -67.22, 255.6, 3.3,MLv,78.93 km al SE de Socaire,f
2026-06-20T02:34:01Z,-22.42, -68.81, 115.9, 2.5,MLv,13.44 km al E de Calama,f
2026-06-22T21:03:50Z,-22.40, -69.19,  38.5, 2.5,MLv,28.11 km al O de Calama,f
2026-06-25T00:38:27Z,-22.33, -67.72, 254.0, 2.9,MLv,82.12 km al NE de San Pedro de Atacama,f
2026-06-25T02:00:39Z,-24.02, -67.18, 188.2, 2.8,MLv,86.52 km al SE de Socaire,f
2026-06-22T21:51:17Z,-21.88, -69.16,  31.3, 2.5,MLv,46.11 km al SE de Quillagua,f
2026-06-20T05:36:51Z,-20.43, -69.24, 108.6, 2.6,MLv,11.23 km al NE de Pica,f
2026-06-22T21:54:52Z,-20.13, -69.41,   4.7, 2.5,MLv,41.21 km al N de Pica,f
2026-06-25T02:25:23Z,-19.10, -69.37, 100.8, 2.8,MLv,24.23 km al N de Camiña,f
2026-06-25T03:13:02Z,-24.01, -67.08, 200.8, 2.8,MLv,80.89 km al O de San Antonio de los Cobres,f
2026-06-20T05:56:30Z,-28.24, -71.02,  51.6, 2.8,MLv,21.95 km al SE de Carrizal Bajo,f
2026-06-25T04:49:00Z,-19.77, -69.56, 106.6, 2.6,MLv,52.17 km al S de Camiña,f
2026-06-22T22:27:33Z,-20.98, -68.65,  10.0, 3.2,MLv,16.98 km al S de Mina Collahuasi,f
2026-06-23T00:56:18Z,-22.91, -68.48,  79.8, 2.5,MLv,28.39 km al O de San Pedro de Atacama,f
2026-06-20T07:15:21Z,-24.06, -67.41, 229.1, 3.2,MLv,71.59 km al SE de Socaire,f
2026-06-23T01:20:18Z,-21.20, -68.72, 107.0, 2.5,MLv,42.48 km al S de Mina Collahuasi,f
2026-06-25T07:11:34Z,-20.85, -69.07,  65.3, 2.5,MLv,42.78 km al O de Mina Collahuasi,f
2026-06-20T07:59:33Z,-23.85, -67.28, 244.7, 3.3,MLv,69.02 km al SE de Socaire,f
2026-06-25T07:21:31Z,-20.84, -68.09, 189.6, 2.8,MLv,46.32 km al NE de Ollagüe,f
2026-06-25T07:32:16Z,-22.25, -68.73,  90.5, 2.6,MLv,31.91 km al NE de Calama,f
2026-06-23T02:25:50Z,-23.18, -68.20, 122.2, 2.7,MLv,28.42 km al S de San Pedro de Atacama,f
2026-06-23T02:49:37Z,-22.52, -69.23,  78.8, 2.5,MLv,31.34 km al O de Calama,f
2026-06-20T08:20:54Z,-25.05, -68.12, 158.8, 2.8,MLv,128.27 km al SE de Mina La Escondida,f
2026-06-23T02:51:52Z,-29.91, -72.00,  42.4, 2.8,MLv,62.56 km al NO de Tongoy,f
2026-06-25T08:07:05Z,-32.41, -72.20,  21.0, 2.5,MLv,70.13 km al O de Pichidangui,f
2026-06-25T08:21:46Z,-32.09, -71.40,  42.2, 3.0,MLv,13.11 km al E de Pichidangui,f
2026-06-20T09:46:06Z,-21.97, -68.55, 122.0, 2.5,MLv,68.2 km al NE de Calama,f
2026-06-25T08:49:28Z,-22.07, -68.65, 110.0, 2.6,MLv,53.0 km al NE de Calama,f
2026-06-23T03:41:45Z,-22.64, -70.28,  41.0, 2.6,MLv,54.07 km al N de Mejillones,f
2026-06-23T05:54:25Z,-21.55, -68.62, 141.5, 2.8,MLv,53.09 km al SO de Ollagüe,f
2026-06-20T13:19:18Z,-23.90, -67.51, 219.6, 3.1,MLv,51.76 km al SE de Socaire,f
2026-06-23T07:05:12Z,-21.42, -69.93,  44.2, 3.5,MLv,48.21 km al NO de Quillagua,f
2026-06-25T09:10:49Z,-34.99, -71.17,  90.4, 2.6,MLv,6.72 km al E de Curicó,f
2026-06-25T11:13:40Z,-27.86, -70.83,  58.1, 4.3,MLv,39.53 km al NE de Carrizal Bajo,t
2026-06-23T09:59:08Z,-20.67, -68.97, 101.1, 3.0,MLv,36.99 km al NO de Mina Collahuasi,f
2026-06-20T16:50:08Z,-31.69, -71.67,  31.0, 2.5,MLv,28.51 km al NO de Los Vilos,f
2026-06-23T10:40:09Z,-21.24, -68.57, 132.3, 3.1,MLv,33.1 km al O de Ollagüe,f
2026-06-25T16:57:06Z,-21.37, -69.99,  47.8, 2.8,MLv,57.01 km al NO de Quillagua,f
2026-06-20T20:32:09Z,-24.28, -67.29, 163.8, 2.9,MLv,98.09 km al SE de Socaire,f
2026-06-25T19:38:22Z,-31.88, -70.07, 122.2, 3.3,MLv,48.97 km al E de Mina Los Pelambres,f
2026-06-25T20:10:19Z,-32.75, -71.68,  28.9, 3.2,MLv,14.76 km al O de Quintero,f
2026-06-25T21:36:27Z,-28.00, -71.02,  45.6, 3.2,MLv,15.98 km al NE de Carrizal Bajo,f
2026-06-26T01:19:14Z,-22.60, -69.05,  89.1, 2.6,MLv,19.01 km al SO de Calama,f
2026-06-26T05:31:40Z,-31.99, -71.68,  29.2, 2.8,MLv,17.73 km al SO de Los Vilos,f
2026-06-26T08:10:12Z,-22.10, -68.59, 119.4, 3.4,MLv,54.02 km al NE de Calama,f
2026-06-26T08:28:19Z,-26.09, -71.16,  41.3, 2.9,MLv,60.26 km al NO de Chañaral,f
2026-06-23T13:41:32Z,-24.20, -67.38, 155.8, 3.5,MLv,85.25 km al SE de Socaire,f
2026-06-23T21:10:48Z,-20.92, -69.06, 102.7, 2.6,MLv,42.99 km al O de Mina Collahuasi,f
2026-06-23T21:12:22Z,-22.29, -68.73, 117.7, 3.9,MLv,28.14 km al NE de Calama,f
2026-06-23T22:12:41Z,-21.74, -68.65, 123.8, 2.8,MLv,69.74 km al SO de Ollagüe,f
2026-06-23T22:33:17Z,-23.96, -67.38, 142.5, 3.8,MLv,66.11 km al SE de Socaire,f
2026-06-23T23:07:50Z,-22.41, -68.59,  75.2, 2.7,MLv,35.7 km al E de Calama,f
2026-06-24T00:53:59Z,-21.51, -68.88,  88.1, 2.9,MLv,69.22 km al E de Quillagua,f
2026-06-21T00:32:21Z,-20.28, -69.06, 106.5, 2.5,MLv,36.43 km al NE de Pica,f
2026-06-24T01:06:27Z,-19.34, -69.61,  69.3, 2.7,MLv,19.38 km al O de Camiña,f
2026-06-24T02:42:56Z,-21.29, -68.22, 185.0, 2.6,MLv,7.92 km al SE de Ollagüe,f
2026-06-26T09:57:02Z,-21.33, -70.00,  48.4, 2.5,MLv,60.22 km al NO de Quillagua,f
2026-06-26T10:29:46Z,-20.92, -69.03, 114.4, 2.7,MLv,40.0 km al O de Mina Collahuasi,f
2026-06-21T03:05:43Z,-23.81, -67.20, 227.4, 3.2,MLv,74.64 km al E de Socaire,f
2026-06-26T12:11:48Z,-20.85, -69.24, 111.3, 2.6,MLv,40.65 km al S de Pica,f
2026-06-24T03:17:59Z,-28.83, -72.46,  25.0, 2.7,MLv,107.37 km al NO de Punta de Choros,f
2026-06-24T04:53:03Z,-32.78, -71.82,  28.2, 2.7,MLv,27.58 km al O de Quintero,f
2026-06-26T15:00:42Z,-20.91, -69.09, 108.8, 3.1,MLv,46.2 km al O de Mina Collahuasi,f
2026-06-21T04:43:34Z,-20.92, -69.02, 110.0, 2.5,MLv,39.17 km al O de Mina Collahuasi,f
2026-06-26T16:15:04Z,-30.78, -71.38,  44.5, 2.5,MLv,13.13 km al O de Punitaqui,f
2026-06-24T07:30:19Z,-30.72, -71.71,  27.4, 2.9,MLv,6.66 km al SO de Parque Fray Jorge,f
2026-06-24T07:40:55Z,-18.87, -68.91, 149.8, 2.7,MLv,54.01 km al NO de Colchane,f
2026-06-21T05:18:00Z,-26.42, -70.75,  35.9, 3.3,MLv,14.94 km al SO de Chañaral,f
2026-06-24T09:30:18Z,-23.93, -67.41, 236.8, 2.7,MLv,62.15 km al SE de Socaire,f
2026-06-26T19:26:20Z,-19.37, -69.52,  82.2, 3.3,MLv,11.74 km al SO de Camiña,f
2026-06-21T07:59:12Z,-23.95, -67.50, 220.6, 3.6,MLv,56.83 km al SE de Socaire,f
2026-06-26T19:34:09Z,-19.74, -68.53, 145.6, 3.1,MLv,52.71 km al S de Colchane,f
2026-06-26T20:07:20Z,-21.25, -68.98, 109.6, 2.6,MLv,58.27 km al SO de Mina Collahuasi,f
2026-06-24T10:28:53Z,-21.17, -68.23, 163.9, 2.8,MLv,6.14 km al N de Ollagüe,f
2026-06-24T10:36:32Z,-29.83, -71.16,  65.2, 4.7,Mw,11.56 km al NE de La Serena,t
2026-06-21T09:53:27Z,-20.97, -70.34,  64.6, 3.7,MLv,23.17 km al SO de Patache,f
2026-06-24T11:47:10Z,-23.10, -67.39, 240.8, 3.1,MLv,74.32 km al NE de Socaire,f
2026-06-27T00:40:10Z,-29.16, -71.30,  38.6, 2.8,MLv,18.84 km al NE de Punta de Choros,f
2026-06-27T03:54:32Z,-24.59, -70.30,  50.9, 2.6,MLv,43.77 km al SE de Caleta El Cobre,f
2026-06-24T12:07:56Z,-22.38, -68.80, 102.2, 2.9,MLv,16.46 km al NE de Calama,f
2026-06-21T18:59:40Z,-21.81, -68.68, 107.0, 2.5,MLv,78.08 km al N de Calama,f
2026-06-24T17:41:57Z,-21.64, -68.50, 142.2, 2.9,MLv,52.43 km al SO de Ollagüe,f
2026-06-27T04:29:08Z,-32.01, -71.63,  38.6, 3.1,MLv,15.92 km al SO de Los Vilos,f
2026-06-27T05:19:24Z,-32.14, -71.75,  22.6, 2.8,MLv,20.61 km al O de Pichidangui,f
2026-06-21T19:01:39Z,-20.74, -69.75,  12.8, 2.6,MLv,47.25 km al E de Patache,f
2026-06-27T07:02:18Z,-22.55, -70.49,  54.5, 2.8,MLv,59.1 km al SO de Tocopilla,f
2026-06-24T19:06:36Z,-23.95, -67.01, 215.0, 3.5,MLv,76.36 km al O de San Antonio de los Cobres,f
